,budget,genres,original_language,popularity,production_companies,release_date,revenue,status,title,vote_average,vote_count,release_year,net_loss_profit,Primary Genre
21790,28000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,10.850442,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Anonymous Content', 'id': 10039}]",10/11/2013,8555008.0,Released,The Fifth Estate,5.7,368.0,2013,-19444992.0,Drama
1965,6000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",en,7.8822470000000004,"[{'name': 'De Laurentiis Entertainment Group (DEG)', 'id': 484}]",8/1/1986,8551228.0,Released,Blue Velvet,7.7,758.0,1986,2551228.0,Crime
17809,6250000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",hi,1.490661,"[{'name': 'Yash Raj Films', 'id': 1569}]",5/7/2010,8500000.0,Released,Badmaash Company,5.6,17.0,2010,2250000.0,Comedy
2821,1250000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,14.605464000000001,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",1/26/1953,8500000.0,Released,Niagara,6.7,84.0,1953,7250000.0,Crime
3339,1,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,8.159556,"[{'name': 'United Artists', 'id': 60}, {'name': 'Charles Chaplin Productions', 'id': 1315}]",2/5/1936,8500000.0,Released,Modern Times,8.1,881.0,1936,8499999.0,Drama
4639,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",en,5.761051,"[{'name': 'Touchstone Pictures', 'id': 9195}]",4/5/2002,8493890.0,Released,Big Trouble,6.3,82.0,2002,-31506110.0,Action
19296,5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",en,5.6152050000000004,"[{'name': 'Dimension Films', 'id': 7405}, {'name': 'Mark Canton Productions', 'id': 11761}, {'name': 'Intellectual Properties Worldwide', 'id': 18524}]",5/11/2012,8493728.0,Released,Piranha 3DD,4.1,319.0,2012,3493728.0,Horror
2151,40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",en,10.39662,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Applied Action', 'id': 9265}]",2/14/1991,8479793.0,Released,Nothing but Trouble,5.0,88.0,1991,-31520207.0,Comedy
11627,13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",en,1.884204,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",4/17/1986,8475466.0,Released,Wise Guys,6.1,26.0,1986,-4524534.0,Comedy
14953,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",en,10.445867,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Montecito Picture Company, The', 'id': 4607}, {'name': 'Outpost Studios', 'id': 25886}]",3/25/2009,8459458.0,Released,Chloe,5.9,514.0,2009,-6540542.0,Drama
16259,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,7.524794,"[{'name': 'Serendipity Point Films', 'id': 805}]",10/26/2010,8454301.0,Released,Barney's Version,7.2,131.0,2010,-21545699.0,Comedy
3061,24000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,4.347608999999999,"[{'name': 'Touchstone Pictures', 'id': 9195}]",12/25/1999,8434146.0,Released,Play It to the Bone,5.7,53.0,1999,-15565854.0,Comedy
12778,20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,4.522772,"[{'name': 'BBC Films', 'id': 288}]",9/13/2007,8380329.0,Released,Death Defying Acts,5.5,59.0,2007,-11619671.0,Drama
1911,7000000,"[{'id': 18, 'name': 'Drama'}]",en,11.370288,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Cineplex-Odeon Films', 'id': 5231}]",8/12/1988,8373585.0,Released,The Last Temptation of Christ,7.0,206.0,1988,1373585.0,Drama
21299,12400000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",it,8.176134,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Indigo Film', 'id': 1533}, {'name': 'Mediaset', 'id': 1677}, {'name': 'Babe Films', 'id': 3366}, {'name': 'Canal+', 'id': 5358}, {'name': 'Medusa Film', 'id': 6246}, {'name': 'Pathé', 'id': 7981}, {'name': ""Fonds Eurimages du Conseil de l'Europe"", 'id': 11011}, {'name': 'Programme MEDIA de la Communauté Européenne', 'id': 11248}, {'name': 'France Télévisions', 'id': 11795}, {'name': 'Regione Lazio', 'id': 20416}, {'name': 'Banca Popolare di Vicenza', 'id': 20418}, {'name': 'Lazio Film Commission', 'id': 20419}, {'name': 'Biscottificio Verona', 'id': 20420}]",5/21/2013,8371085.0,Released,The Great Beauty,7.3,745.0,2013,-4028915.0,Comedy
2467,10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",cn,10.222076,"[{'name': 'Golden Way Films Ltd.', 'id': 3054}, {'name': 'Hong Kong Film Directors Guild', 'id': 71988}, {'name': 'Dimension Films (US version)', 'id': 71989}]",1/15/1992,8359717.0,Released,Twin Dragons,6.2,72.0,1992,-1640283.0,Comedy
21116,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,8.801032000000001,"[{'name': 'Lionsgate', 'id': 1632}]",5/7/2013,8352885.0,Released,Hummingbird,5.9,587.0,2013,-11647115.0,Action
191,7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,5.5529459999999995,"[{'name': 'Miramax Films', 'id': 14}]",6/9/1995,8349430.0,Released,Smoke,7.2,115.0,1995,1349430.0,Comedy
1509,28000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,3.3548690000000003,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'The Bubble Factory', 'id': 27128}]",7/11/1997,8345056.0,Released,A Simple Wish,5.5,46.0,1997,-19654944.0,Adventure
10463,50000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",en,6.572049000000001,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'New Regency Pictures', 'id': 10104}]",9/24/2005,8342132.0,Released,Stay,6.5,346.0,2005,-41657868.0,Mystery
36481,14000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",es,6.3456790000000005,"[{'name': 'Lightbox Entertainment', 'id': 15285}, {'name': '4 Cats Pictures', 'id': 37209}]",8/28/2015,8306690.0,Released,Capture the Flag,5.7,52.0,2015,-5693310.0,Comedy
19033,9000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,7.720692,"[{'name': 'Rai Cinema', 'id': 2683}, {'name': 'Redwave Films', 'id': 8764}, {'name': 'Protagonist Pictures', 'id': 20277}, {'name': '19 Entertainment', 'id': 20877}]",3/9/2012,8303261.0,Released,Bel Ami,5.0,155.0,2012,-696739.0,Romance
3906,8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",en,12.691457000000002,"[{'name': 'Saturn Films', 'id': 831}]",5/15/2000,8279017.0,Released,Shadow of the Vampire,6.6,149.0,2000,279017.0,Drama
8925,11000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",en,8.290384,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}]",4/5/1990,8266343.0,Released,Cry-Baby,6.4,289.0,1990,-2733657.0,Comedy
42999,3500000,"[{'id': 28, 'name': 'Action'}]",ru,0.768181,[],3/5/2005,8262833.0,Released,Shadowboxing,5.0,13.0,2005,4762833.0,Action
14026,40000000,"[{'id': 28, 'name': 'Action'}]",fr,5.996407,"[{'name': 'Warner Bros.', 'id': 6194}]",8/21/1992,8251071.0,Released,Christopher Columbus: The Discovery,4.3,13.0,1992,-31748929.0,Action
4347,19000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,10.874079,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Palisades California Inc.', 'id': 42226}]",8/5/1988,8247943.0,Released,The Blob,6.3,187.0,1988,-10752057.0,Horror
34005,15000000,"[{'id': 18, 'name': 'Drama'}]",en,7.358726,"[{'name': 'Groundswell Productions', 'id': 4205}, {'name': 'Inimitable Pictures', 'id': 13470}, {'name': 'ShivHans Pictures', 'id': 33603}]",10/27/2015,8235661.0,Released,Trumbo,7.3,507.0,2015,-6764339.0,Drama
17599,7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",it,5.633243,"[{'name': 'Fandango', 'id': 2441}]",2/12/2010,8220215.0,Released,Loose Cannons,7.1,122.0,2010,1220215.0,Comedy
8214,5000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",en,10.737565,"[{'name': 'Filmax Entertainment', 'id': 7302}, {'name': 'Castelao Producciones', 'id': 7956}, {'name': 'Canal+ España', 'id': 9335}, {'name': 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'id': 9974}, {'name': 'ICF', 'id': 52107}]",2/9/2004,8203235.0,Released,The Machinist,7.3,1280.0,2004,3203235.0,Thriller
4295,4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",en,5.317544,"[{'name': 'United Artists', 'id': 60}, {'name': 'Seven Arts Productions', 'id': 516}]",1/1/1961,8200000.0,Released,The Misfits,6.8,76.0,1961,4200000.0,Drama
3357,6000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,4.57535,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]",3/28/1986,8200000.0,Released,Lucas,6.4,53.0,1986,2200000.0,Comedy
5775,20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,1.057387,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Masada Productions', 'id': 10309}]",11/12/1982,8178569.0,Released,Alone in the Dark,5.5,26.0,1982,-11821431.0,Horror
11793,2380000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,2.514638,"[{'name': 'EM Media', 'id': 1917}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Screen Yorkshire', 'id': 2690}, {'name': 'Big Arty Productions', 'id': 3519}]",9/12/2006,8176544.0,Released,This Is England,7.4,370.0,2006,5796544.0,Drama
88,8169363,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,6.848591000000001,"[{'name': 'Paramount Pictures', 'id': 4}]",11/22/1995,8175346.0,Released,Nick of Time,6.1,190.0,1995,5983.0,Crime
1928,5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",en,0.011574,[],8/18/1989,8153677.0,Released,Cheetah,5.9,10.0,1989,3153677.0,Drama
20115,15000000,"[{'id': 18, 'name': 'Drama'}]",en,7.06378,"[{'name': 'Participant Media', 'id': 6735}, {'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Media Farm', 'id': 29311}, {'name': 'Sunday Night', 'id': 29312}, {'name': 'Pearl Street Films', 'id': 29313}]",9/23/2012,8138788.0,Released,Promised Land,6.0,246.0,2012,-6861212.0,Drama
18744,7500000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",en,19.561767,"[{'name': 'Blind Spot Pictures Oy', 'id': 7330}, {'name': '27 Films Production', 'id': 9282}, {'name': 'New Holland Pictures', 'id': 10229}]",3/10/2012,8135031.0,Released,Iron Sky,5.6,563.0,2012,635031.0,Action
7189,19250000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,7.3645190000000005,"[{'name': 'Epsilon Motion Pictures', 'id': 1171}, {'name': 'Franchise Pictures', 'id': 1403}, {'name': 'Signature Pictures', 'id': 2982}, {'name': 'Linson Entertainment', 'id': 4700}, {'name': 'Art Linson Productions', 'id': 8769}, {'name': 'ApolloMedia Distribution', 'id': 16850}, {'name': 'ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)', 'id': 19951}, {'name': 'QI Quality International GmbH & Co. KG', 'id': 19952}, {'name': 'Spartan Productions (II)', 'id': 53600}]",3/12/2004,8112712.0,Released,Spartan,6.3,104.0,2004,-11137288.0,Mystery
22556,12516654,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",fr,7.225778999999999,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'La Parti Productions', 'id': 2675}, {'name': 'Les Armateurs', 'id': 6973}, {'name': 'Melusine Productions', 'id': 13351}, {'name': 'Maybe Movies', 'id': 27350}, {'name': 'Gkids', 'id': 32853}]",12/12/2012,8109160.0,Released,Ernest & Celestine,7.6,148.0,2012,-4407494.0,Animation
20333,60000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",en,7.37535,"[{'name': 'Onyx Films', 'id': 2203}, {'name': 'Studio 37', 'id': 2577}, {'name': 'Jouror Productions', 'id': 12391}, {'name': 'France 2 Cinéma', 'id': 45970}, {'name': 'Transfilm', 'id': 48188}, {'name': 'Upside Down Films', 'id': 53495}, {'name': 'Les Films Upside Down', 'id': 53496}, {'name': 'Kinologic Films', 'id': 53497}]",9/27/2012,8106475.0,Released,Upside Down,6.2,1094.0,2012,-51893525.0,Romance
6621,5200000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",hi,4.9745099999999995,"[{'name': 'Aamir Khan Productions', 'id': 2140}]",6/15/2001,8100000.0,Released,Lagaan: Once Upon a Time in India,7.2,125.0,2001,2900000.0,Adventure
6877,14500000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10402, 'name': 'Music'}]",en,6.958758,"[{'name': 'Universal Pictures', 'id': 33}]",6/1/1984,8089290.0,Released,Streets of Fire,6.6,105.0,1984,-6410710.0,Action
4334,46630000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",en,7.7534160000000005,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Laura Films', 'id': 1593}, {'name': 'Allied Filmmakers', 'id': 1755}, {'name': 'Prominent Features', 'id': 11352}]",12/7/1988,8083123.0,Released,The Adventures of Baron Munchausen,6.9,185.0,1988,-38546877.0,Action
11813,4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,5.911303,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'L.I.F.T. Production', 'id': 1305}, {'name': 'DMK Mediafonds International', 'id': 12691}]",5/19/2006,8059140.0,Released,Bug,6.0,167.0,2006,4059140.0,Horror
14280,14700000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,13.825651,"[{'name': 'Vivendi Entertainment', 'id': 4575}]",9/6/2008,8049666.0,Released,"New York, I Love You",5.7,174.0,2008,-6650334.0,Comedy
2436,13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,5.532019999999999,"[{'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Morgan Creek Productions', 'id': 10210}, {'name': 'Mantle Clinic II', 'id': 47396}]",9/23/1988,8038508.0,Released,Dead Ringers,7.0,176.0,1988,-4961492.0,Drama
1557,18000000,"[{'id': 18, 'name': 'Drama'}]",en,7.146352,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Good Machine', 'id': 10565}, {'name': 'Canal+ Droits Audiovisuels', 'id': 53473}]",9/27/1997,8038061.0,Released,The Ice Storm,6.9,181.0,1997,-9961939.0,Drama
1767,13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,2.326115,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'New Deal Productions', 'id': 1947}, {'name': 'Gotham Entertainment Group', 'id': 39288}]",5/8/1998,8026971.0,Released,Woo,5.5,10.0,1998,-4973029.0,Comedy
2345,4700000,"[{'id': 27, 'name': 'Horror'}]",en,9.501011,"[{'name': 'Cannon Films', 'id': 4110}]",8/22/1986,8025872.0,Released,The Texas Chainsaw Massacre 2,5.8,142.0,1986,3325872.0,Horror
9632,26000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",en,14.362544,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Capitol Films', 'id': 826}, {'name': 'Hercules Films', 'id': 35709}]",3/4/1994,8009329.0,Released,The Chase,5.6,89.0,1994,-17990671.0,Comedy
35810,250000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,0.211008,"[{'name': 'Mabel Normand Feature Film Company', 'id': 15997}]",8/1/2018,8000000.0,Released,Mickey,7.5,4.0,2018,7750000.0,Comedy
12988,200000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",en,0.9177770000000001,"[{'name': 'The Universal Film Mfg. Co.', 'id': 5679}]",12/24/2016,8000000.0,Released,"20,000 Leagues Under the Sea",6.0,7.0,2016,7800000.0,Adventure
6369,151000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",el,1.879162,"[{'name': 'MelinaFilm', 'id': 8526}, {'name': 'Lopert Pictures Corporation', 'id': 39125}]",5/24/1960,8000000.0,Released,Never on Sunday,6.0,14.0,1960,7849000.0,Drama
8458,3768785,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",en,2.090588,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",5/17/1950,8000000.0,Released,Annie Get Your Gun,7.3,22.0,1950,4231215.0,Action
5756,3500000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",en,11.604242,"[{'name': 'Diamond Films', 'id': 2912}]",1/22/1964,8000000.0,Released,Zulu,7.4,137.0,1964,4500000.0,Action
1070,1800000,"[{'id': 18, 'name': 'Drama'}]",en,7.301719,"[{'name': 'Charles K. Feldman Group', 'id': 1317}, {'name': 'Warner Bros.', 'id': 6194}]",9/18/1951,8000000.0,Released,A Streetcar Named Desire,7.6,291.0,1951,6200000.0,Drama
9571,3950000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",en,5.276546,"[{'name': 'The Caddo Company', 'id': 13866}]",11/15/1930,8000000.0,Released,Hell's Angels,6.1,19.0,1930,4050000.0,Action
1236,730000,"[{'id': 37, 'name': 'Western'}]",en,16.715935,"[{'name': 'United Artists', 'id': 60}, {'name': 'Stanley Kramer Productions', 'id': 893}]",3/27/1952,8000000.0,Released,High Noon,7.6,343.0,1952,7270000.0,Western
7555,300000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",en,6.064898,"[{'name': 'New World Pictures', 'id': 1950}]",4/27/1975,8000000.0,Released,Death Race 2000,6.0,125.0,1975,7700000.0,Action
4273,3200000,"[{'id': 37, 'name': 'Western'}]",en,6.641827,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'John Ford Productions', 'id': 10698}]",4/22/1962,8000000.0,Released,The Man Who Shot Liberty Valance,7.4,272.0,1962,4800000.0,Western
44687,2000000,"[{'id': 35, 'name': 'Comedy'}]",ru,0.397106,[],7/21/2011,8000000.0,Released,Pregnant,3.1,7.0,2011,6000000.0,Comedy
436,6900000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,6.8652,"[{'name': 'Gramercy Pictures', 'id': 37}, {'name': 'Alphaville Productions', 'id': 6556}, {'name': 'The Criterion Collection', 'id': 10932}]",9/24/1993,7993039.0,Released,Dazed and Confused,7.4,588.0,1993,1093039.0,Comedy
21657,18000000,"[{'id': 10402, 'name': 'Music'}]",en,5.229975,"[{'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Picturehouse Entertainment', 'id': 11486}]",9/25/2013,7972967.0,Released,Metallica: Through the Never,6.7,86.0,2013,-10027033.0,Music
195,42000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,11.223055,"[{'name': 'Lightstorm Entertainment', 'id': 574}]",10/13/1995,7959291.0,Released,Strange Days,6.8,334.0,1995,-34040709.0,Crime
12430,15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,6.841586,"[{'name': 'Celluloid Dreams', 'id': 860}, {'name': 'Tartan Films', 'id': 2458}, {'name': 'Film4', 'id': 9349}, {'name': 'Warner Independent Pictures (WIP)', 'id': 11509}]",10/20/2007,7938872.0,Released,Funny Games,6.3,562.0,2007,-7061128.0,Horror
2229,9000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,15.236541,"[{'name': 'Cannon Group', 'id': 1444}, {'name': 'Golan-Globus Productions', 'id': 13549}, {'name': 'Northbrook Films', 'id': 14227}]",11/15/1985,7936012.0,Released,Runaway Train,7.0,129.0,1985,-1063988.0,Action
41157,12156348,"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}]",fr,5.662109,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Nexus Factory', 'id': 7561}, {'name': 'Umedia', 'id': 19037}, {'name': 'Légende Films', 'id': 22997}, {'name': 'Blagbuster', 'id': 87502}, {'name': 'Le 12e Art', 'id': 87503}, {'name': 'C2M Productions', 'id': 87504}]",11/1/2016,7900000.0,Released,Max & Leon,6.7,202.0,2016,-4256348.0,War
2066,2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,4.845776,"[{'name': 'Universal Pictures', 'id': 33}]",4/9/1976,7900000.0,Released,Family Plot,6.7,86.0,1976,5900000.0,Comedy
3912,12000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",en,4.73816,"[{'name': 'United Artists', 'id': 60}, {'name': 'Batjac Productions', 'id': 2532}, {'name': 'The Alamo Company', 'id': 12187}]",10/23/1960,7900000.0,Released,The Alamo,6.5,63.0,1960,-4100000.0,Action
25352,400000,"[{'id': 35, 'name': 'Comedy'}]",en,0.9909899999999999,[],4/10/2003,7888102.0,Released,Fat Pizza,5.7,10.0,2003,7488102.0,Comedy
15880,2000000,"[{'id': 99, 'name': 'Documentary'}]",en,10.30535,"[{'name': 'Sony Pictures Classics', 'id': 58}, {'name': 'Sony Pictures Home Entertainment', 'id': 5388}]",10/8/2010,7871522.0,Released,Inside Job,7.7,287.0,2010,5871522.0,Documentary
21546,11000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,10.841891,"[{'name': 'Fastnet Films', 'id': 5353}, {'name': 'Caramel Film', 'id': 23108}, {'name': 'No Trace Camping', 'id': 35846}]",9/7/2013,7847000.0,Released,What If,6.7,688.0,2013,-3153000.0,Drama
